Faixa Etária,Faixa Hora Contrat,Faixa Tempo Emprego,Escolaridade após 2005,Ind Portador Defic,Raça Cor,Vl Remun Dezembro Nom,Sexo Trabalhador,Tamanho Estabelecimento,Diretor TI,Gerente Infraestrutura TI,Gerente Desenvolvimento Sistemas,Gerente Operação TI,Gerente Projetos TI,Gerente Segurança Informação,Gerente Suporte Técnico TI,Tecnólogo Gestão TI,Engenheiro Aplicativos Computação,Engenheiro Equip Computação,Engenheiro Sist Oper Computação,Administrador Banco Dados,Administrador Redes,Administrador Sist Operacionais,Administrador Segur Informação,Analista Desenvolv Sistemas,Analista Redes Comunic Dados,Analista Sistemas Automação,Analista Suporte Computacional
4,5,6,8,0,1,8360.07,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,6,8,0,1,42966.6,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,6,8,0,1,17050.22,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,8,0,1,2197.68,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,0,8,0,1,5461.69,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,2,8,0,1,11220.0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,3,8,0,1,3944.67,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5,8,0,1,6225.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5,0,8,0,1,9999.99,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,6,8,0,1,9028.89,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5,7,8,0,1,13535.82,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,3,8,0,1,1200.51,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,2,8,0,1,2936.87,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,1,8,0,1,2738.99,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,1,3107.99,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,5,8,0,1,3534.07,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,4,8,0,0,3165.29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,1,8,0,1,1819.78,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,4873.81,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,4,8,0,1,4090.85,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,2285.38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,5140.93,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,0,8,0,1,1719.12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,2546.79,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,1851.86,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,3,8,0,1,2320.36,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,2,8,0,1,2319.87,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,8,0,1,3545.26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,2,8,0,1,9314.01,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,8,0,1,3662.35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,4833.83,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,3,8,0,1,2795.94,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,2,8,0,1,2327.67,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,2,8,0,1,2573.68,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,3,8,0,0,3134.26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,1895.66,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,3,8,0,1,3046.87,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,8,0,1,2400.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,2,8,0,1,2500.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,3,8,0,1,2000.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,781.02,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,4,8,0,1,2222.92,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,11327.8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,5,8,0,1,5520.14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,1,8,0,1,1535.52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,8,0,1,4394.44,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,8,0,1,9364.4,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,8,0,1,10015.87,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,5,8,0,1,8393.68,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4,4,8,0,1,2626.52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,2,8,0,1,1830.18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,8,0,1,9900.86,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,8,0,1,16730.18,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,4,8,0,1,3775.45,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,2,8,0,1,7500.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,6,8,0,1,3537.05,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,2522.05,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,3,8,0,1,1743.08,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,6,8,0,1,4815.95,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,4,8,0,1,2097.45,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,3,8,0,1,2433.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,4,8,0,1,10507.7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,8,0,1,15139.98,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,0,8,0,1,7500.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,13861.12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,8,0,1,6069.31,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,5,8,0,1,2353.87,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,1,8,0,1,1800.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,2,8,0,1,2559.65,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,2,8,0,1,3076.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,5,8,0,1,5681.48,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,1,8,0,1,2559.65,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,1,8,0,1,3291.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,2,8,0,1,2642.29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,0,8,0,1,1650.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,2,8,0,1,1800.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,0,8,0,1,1650.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,5,8,0,1,2984.06,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,0,8,0,1,7500.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,3,8,0,1,1980.04,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,5406.69,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,17001.24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,2,8,0,1,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5,3,8,0,1,2400.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,6,8,0,1,17877.08,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,7,8,0,1,14525.35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,5,8,0,1,5994.36,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,13680.58,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,7,8,0,0,9210.77,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,6,8,0,1,11579.59,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,6,8,0,1,13915.22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,20400.32,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,2,8,0,1,12700.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,1,8,0,1,9700.98,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,24043.44,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,2,8,0,1,12767.25,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,0,8,0,1,11500.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,0,8,0,1,17500.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,3,8,0,1,10089.02,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,8,0,1,16729.35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,3,8,0,1,4255.86,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,8,0,1,8557.57,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,1,8414.74,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,5,8,0,1,11619.26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,2,8,0,0,5500.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,2,8,0,1,3800.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,8,0,0,3733.34,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,5,8,0,1,13715.26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,4991.53,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,19640.65,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,8,0,1,4506.91,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,1,8,0,1,3352.81,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,3616.56,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,5,8,0,1,4869.21,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,4,7,8,0,1,12015.38,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,8,0,1,7143.74,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,3722.73,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5,4,8,0,1,3722.73,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5,6,8,0,1,6742.74,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,5,7,8,0,1,9561.2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,8,0,0,2752.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,8,0,0,3764.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,4,8,0,0,2324.56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,8,0,1,2500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,7,8,0,1,9113.36,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,2,8,0,1,1365.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,3,8,0,1,8905.03,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,6,8,0,1,8775.12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,6,8,0,1,6358.65,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,6,8,0,1,7598.03,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,1,2300.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,0,3287.23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,8,0,1,3736.29,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,8,0,1,5959.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,2,8,0,1,3418.79,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,3,8,0,1,2224.89,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,8,0,1,6818.08,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,2,8,0,1,3297.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,1,8,0,1,2800.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,0,8,0,1,2730.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,0,8,0,1,2576.77,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,6,8,0,1,6058.03,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,8,0,1,3097.17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,2,8,0,1,2559.65,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,0,8,0,1,4992.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,0,8,0,1,3020.16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,8,0,1,2535.37,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,8,0,1,1860.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,8,0,1,2692.82,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,3883.84,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,8,0,1,4640.59,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,3259.74,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,6522.81,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,5,8,0,1,5452.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,10536.39,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,1,6797.67,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,2,8,0,0,2500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,3,8,0,1,4492.15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,4,8,0,1,3732.53,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,6,8,0,1,14480.28,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,2,8,0,1,6804.66,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,15683.04,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,6,8,0,1,2185.85,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,8,0,1,2139.17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,8,0,1,2032.57,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,4,8,0,1,1751.24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,0,8,0,1,1385.61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,5,8,0,0,2048.8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,0,8,0,1,1386.18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,7,8,0,1,7113.86,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,2,8,0,1,3754.86,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,3,8,0,1,11443.26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,3,8,0,0,8000.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,7962.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,8,0,1,1900.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,3,8,0,1,5416.03,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,8,0,0,4800.0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,7,8,0,1,9755.78,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,6695.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,1,6400.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,1,8,0,1,4302.94,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,6180.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,5,8,0,1,13288.89,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,5,7,8,0,1,7125.83,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,4,8,0,1,7383.6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,6,8,0,1,6771.31,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,9842.46,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,4,8,0,1,8817.36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,3,8,0,1,19800.0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,8,0,1,4906.67,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,4,8,0,1,9110.56,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,5,8,0,1,2886.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,6,8,0,1,5176.32,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,6,8,0,1,8684.21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,8,0,1,8319.76,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,3,8,0,1,5049.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,3,8,0,1,5536.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,1,5831.77,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,8,0,1,4163.26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,8,0,1,4962.92,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,8,0,1,3062.82,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,8,0,1,4463.26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,4,8,0,1,2812.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,8,0,1,4266.29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,8,0,1,4986.85,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,8,0,1,3777.02,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,8,0,1,5720.32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,4690.21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,8,0,1,1390.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,5,7,8,0,1,4544.75,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,7383.6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,1,5953.93,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,8,0,1,4971.63,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,8,0,1,6180.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,1,1978.64,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,8,0,0,7247.71,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,1,6128.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,0,8,0,1,5858.48,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,1,8484.86,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,10980.77,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,8,0,1,15533.58,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,8,0,1,11530.47,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,8,0,1,10510.02,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,16402.69,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,15992.02,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,8,0,1,19583.17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,21152.83,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,5,8,0,1,1890.33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,8,0,1,19783.99,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,4,7,8,0,1,36542.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,8,0,1,2166.32,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
